INCD_NO,INCD_START,INCD_END,FIRE_NAME,FIRE_AR_HA,FIRE_TYPE,IGN_DATE,IGN_SEASON,IGN_CAUSE1,IGN_CAUSE2,SHAPE_AREA,SHAPE_LEN,AREA_PERC,INCD_START2,INCD_END2
213232,"""2014-01-17T00:00:00.000Z""","""2014-03-26T00:00:00.000Z""",Surprise Creek,2426.311835,Bushfire,"""2014-01-17T00:00:00.000Z""",20132014,Natural,Lightning,24263118.35,36512.80616,0.238015566,2014-01-17T00:00:00.000Z,2014-03-26T00:00:00.000Z
215763,"""2014-03-20T00:00:00.000Z""","""2014-03-27T00:00:00.000Z""",UPPER BLESSINGTON ROAD,9.20000761,Bushfire,"""2014-03-20T00:00:00.000Z""",20132014,Undetermined,Unknown,92000.07607,1366.138429,0.000902499,2014-03-20T00:00:00.000Z,2014-03-27T00:00:00.000Z
215925,"""2014-03-24T00:00:00.000Z""","""2014-03-27T00:00:00.000Z""",SELBOURNE ROAD,14.72558571,Bushfire,"""2014-03-24T00:00:00.000Z""",20132014,Accidental,Escape,147255.8571,2144.873811,0.001444546,2014-03-24T00:00:00.000Z,2014-03-27T00:00:00.000Z
215886,"""2014-03-23T00:00:00.000Z""","""2014-03-27T00:00:00.000Z""",ROOKERY ROAD,22.32132914,Bushfire,"""2014-03-23T00:00:00.000Z""",20132014,Accidental,Escape,223213.2914,2584.277767,0.002189671,2014-03-23T00:00:00.000Z,2014-03-27T00:00:00.000Z
215679,"""2014-03-18T00:00:00.000Z""","""2014-03-28T00:00:00.000Z""",Bakers Beach Road,30.89207527,Bushfire,"""2014-03-18T00:00:00.000Z""",20132014,Accidental,Accident,308920.7527,2540.132488,0.003030441,2014-03-18T00:00:00.000Z,2014-03-28T00:00:00.000Z
215168,"""2014-03-05T00:00:00.000Z""","""2014-03-31T00:00:00.000Z""",Arthur River,0.11998499,Bushfire,"""2014-03-05T00:00:00.000Z""",20132014,Natural,Lightning,1199.849878,124.2253834,1.18E-05,2014-03-05T00:00:00.000Z,2014-03-31T00:00:00.000Z
214568,"""2014-02-16T00:00:00.000Z""","""2014-03-31T00:00:00.000Z""",Rabalga Track,0.12000019,Bushfire,"""2014-02-16T00:00:00.000Z""",20132014,Natural,Lightning,1200.001905,124.2332402,1.18E-05,2014-02-16T00:00:00.000Z,2014-03-31T00:00:00.000Z
215177,"""2014-03-05T00:00:00.000Z""","""2014-03-31T00:00:00.000Z""",Rabalge Road,0.12000019,Bushfire,"""2014-03-05T00:00:00.000Z""",20132014,Natural,Lightning,1200.001905,124.2332402,1.18E-05,2014-03-05T00:00:00.000Z,2014-03-31T00:00:00.000Z
215167,"""2014-03-05T00:00:00.000Z""","""2014-03-31T00:00:00.000Z""",Campbell Range,0.12000019,Bushfire,"""2014-03-05T00:00:00.000Z""",20132014,Natural,Lightning,1200.001905,124.2332402,1.18E-05,2014-03-05T00:00:00.000Z,2014-03-31T00:00:00.000Z
215547,"""2014-03-14T00:00:00.000Z""","""2014-03-31T00:00:00.000Z""",North Motton,0.12000019,Bushfire,"""2014-03-14T00:00:00.000Z""",20132014,Natural,Lightning,1200.001905,124.2332402,1.18E-05,2014-03-14T00:00:00.000Z,2014-03-31T00:00:00.000Z
216210,"""2014-04-02T00:00:00.000Z""","""2014-04-02T00:00:00.000Z""",CADES DRIVE,0.82854617,Bushfire,"""2014-04-02T00:00:00.000Z""",20132014,Accidental,Wildfire re-ignition,8285.461717,368.6784471,8.13E-05,2014-04-02T00:00:00.000Z,2014-04-02T00:00:00.000Z
216140,"""2014-03-30T00:00:00.000Z""","""2014-04-02T00:00:00.000Z""",BRAMBLETYE ROAD,29.34165778,Bushfire,"""2014-03-30T00:00:00.000Z""",20132014,Undetermined,Unknown,293416.5778,2226.641421,0.002878349,2014-03-30T00:00:00.000Z,2014-04-02T00:00:00.000Z
216455,"""2014-04-08T00:00:00.000Z""","""2014-04-08T00:00:00.000Z""",BRESNEHANS ROAD,1.41925665,Bushfire,"""2014-04-08T00:00:00.000Z""",20132014,Accidental,Escape,14192.56651,497.1501584,0.000139226,2014-04-08T00:00:00.000Z,2014-04-08T00:00:00.000Z
216419,"""2014-04-07T00:00:00.000Z""","""2014-04-11T00:00:00.000Z""",MCKAYS ROAD,7.82467022,Bushfire,"""2014-04-07T00:00:00.000Z""",20132014,Accidental,Escape,78246.70217,1160.943536,0.000767582,2014-04-07T00:00:00.000Z,2014-04-11T00:00:00.000Z
216853,"""2014-04-21T00:00:00.000Z""","""2014-04-21T00:00:00.000Z""",OKEHAMPTON ROAD,2.67627189,Bushfire,"""2014-04-21T00:00:00.000Z""",20132014,Accidental,Wildfire re-ignition,26762.71895,697.6312314,0.000262536,2014-04-21T00:00:00.000Z,2014-04-21T00:00:00.000Z
,"""2014-05-08T00:00:00.000Z""","""2014-05-09T00:00:00.000Z""",FRBU Gibson Plain,247.2276413,Planned Burn,"""2014-05-08T00:00:00.000Z""",20132014,Planned Burn,Planned burn,2472276.413,13592.11239,0.024252458,2014-05-08T00:00:00.000Z,2014-05-09T00:00:00.000Z
,"""2014-05-08T00:00:00.000Z""","""2014-05-09T00:00:00.000Z""",FRBU Salmon River Plain,1160.853161,Planned Burn,"""2014-05-08T00:00:00.000Z""",20132014,Planned Burn,Planned burn,11608531.61,21601.32542,0.113877004,2014-05-08T00:00:00.000Z,2014-05-09T00:00:00.000Z
,"""2014-05-13T00:00:00.000Z""","""2014-05-13T00:00:00.000Z""",030 Pepers Plain,92.92863522,Planned Burn,"""2014-05-13T00:00:00.000Z""",20132014,Planned Burn,Planned burn,929286.3522,5697.770564,0.009116084,2014-05-13T00:00:00.000Z,2014-05-13T00:00:00.000Z
,"""2014-05-13T00:00:00.000Z""","""2014-05-13T00:00:00.000Z""",019 Raminea Plain (nth),143.8779767,Planned Burn,"""2014-05-13T00:00:00.000Z""",20132014,Planned Burn,Planned burn,1438779.767,6139.872583,0.014114096,2014-05-13T00:00:00.000Z,2014-05-13T00:00:00.000Z
,"""2014-05-13T00:00:00.000Z""","""2014-05-13T00:00:00.000Z""",021 Strathblane Plain,407.0587398,Planned Burn,"""2014-05-13T00:00:00.000Z""",20132014,Planned Burn,Planned burn,4070587.398,15438.92996,0.039931519,2014-05-13T00:00:00.000Z,2014-05-13T00:00:00.000Z
,"""2014-05-13T00:00:00.000Z""","""2014-05-13T00:00:00.000Z""",020 Raminea Plain (sth),409.904097,Planned Burn,"""2014-05-13T00:00:00.000Z""",20132014,Planned Burn,Planned burn,4099040.97,9992.353709,0.040210642,2014-05-13T00:00:00.000Z,2014-05-13T00:00:00.000Z
219332,"""2014-07-25T00:00:00.000Z""","""2014-07-25T00:00:00.000Z""",RU032B landing,0.39079742,Bushfire,"""2014-07-25T00:00:00.000Z""",20142015,Deliberate,Arson,3907.974172,235.4238732,3.83E-05,2014-07-25T00:00:00.000Z,2014-07-25T00:00:00.000Z
219417,"""2014-07-28T00:00:00.000Z""","""2014-07-29T00:00:00.000Z""",Back Tea Tree Road,5.61736623,Bushfire,"""2014-07-28T00:00:00.000Z""",20142015,Accidental,Escape,56173.66228,863.4875243,0.000551051,2014-07-28T00:00:00.000Z,2014-07-29T00:00:00.000Z
220100,"""2014-08-23T00:00:00.000Z""","""2014-08-24T00:00:00.000Z""",Lyell Highway Water Tower Hill,6.14817033,Bushfire,"""2014-08-23T00:00:00.000Z""",20142015,Undetermined,Unknown,61481.70327,1416.237378,0.000603121,2014-08-23T00:00:00.000Z,2014-08-24T00:00:00.000Z
220537,"""2014-09-09T00:00:00.000Z""","""2014-09-10T00:00:00.000Z""",Clifton Vale Road,7.99006892,Bushfire,"""2014-09-09T00:00:00.000Z""",20142015,Undetermined,Unknown,79900.68925,1099.467573,0.000783807,2014-09-09T00:00:00.000Z,2014-09-10T00:00:00.000Z
220474,"""2014-09-07T00:00:00.000Z""","""2014-09-10T00:00:00.000Z""",Tasman Highway,242.523667,Bushfire,"""2014-09-07T00:00:00.000Z""",20142015,Accidental,Escape,2425236.67,28727.89327,0.023791009,2014-09-07T00:00:00.000Z,2014-09-10T00:00:00.000Z
220668,"""2014-09-14T00:00:00.000Z""","""2014-09-14T00:00:00.000Z""",Woodsdale Road,5.5919387,Bushfire,"""2014-09-14T00:00:00.000Z""",20142015,Accidental,Escape,55919.387,908.5563201,0.000548556,2014-09-14T00:00:00.000Z,2014-09-14T00:00:00.000Z
220689,"""2014-09-15T00:00:00.000Z""","""2014-09-16T00:00:00.000Z""",Rockingham Drive,9.0801179,Bushfire,"""2014-09-15T00:00:00.000Z""",20142015,Deliberate,Arson,90801.17895,1317.832904,0.000890739,2014-09-15T00:00:00.000Z,2014-09-16T00:00:00.000Z
,"""2014-09-15T00:00:00.000Z""","""2014-09-16T00:00:00.000Z""",Tyne  FMA,14.4295593,Planned Burn,"""2014-09-15T00:00:00.000Z""",20142015,Planned Burn,Planned burn,144295.593,2996.661919,0.001415506,2014-09-15T00:00:00.000Z,2014-09-16T00:00:00.000Z
220720,"""2014-09-16T00:00:00.000Z""","""2014-09-17T00:00:00.000Z""",Grangefield Court,6.21470361,Bushfire,"""2014-09-16T00:00:00.000Z""",20142015,Deliberate,Arson,62147.03606,1027.25397,0.000609648,2014-09-16T00:00:00.000Z,2014-09-17T00:00:00.000Z
220838,"""2014-09-21T00:00:00.000Z""","""2014-09-21T00:00:00.000Z""",West Kentish Road,5.57616801,Bushfire,"""2014-09-21T00:00:00.000Z""",20142015,Accidental,Escape,55761.68007,1021.829268,0.000547009,2014-09-21T00:00:00.000Z,2014-09-21T00:00:00.000Z
220877,"""2014-09-22T00:00:00.000Z""","""2014-09-22T00:00:00.000Z""",Tasman Highway,6.98399447,Bushfire,"""2014-09-22T00:00:00.000Z""",20142015,Accidental,Escape,69839.94472,969.884202,0.000685114,2014-09-22T00:00:00.000Z,2014-09-22T00:00:00.000Z
220695,"""2014-09-15T00:00:00.000Z""","""2014-09-22T00:00:00.000Z""",Argonaut Road,17.90753364,Bushfire,"""2014-09-15T00:00:00.000Z""",20142015,Undetermined,Unknown,179075.3364,1717.619841,0.001756688,2014-09-15T00:00:00.000Z,2014-09-22T00:00:00.000Z
,"""2014-09-23T00:00:00.000Z""","""2014-09-23T00:00:00.000Z""",Forester  FMA,40.33570002,Planned Burn,"""2014-09-23T00:00:00.000Z""",20142015,Planned Burn,Planned burn,403357.0002,3886.442939,0.003956839,2014-09-23T00:00:00.000Z,2014-09-23T00:00:00.000Z
,"""2014-09-23T00:00:00.000Z""","""2014-09-23T00:00:00.000Z""",Emu Ground  FMA,43.86040528,Planned Burn,"""2014-09-23T00:00:00.000Z""",20142015,Planned Burn,Planned burn,438604.0528,3943.631988,0.004302604,2014-09-23T00:00:00.000Z,2014-09-23T00:00:00.000Z
,"""2014-09-22T00:00:00.000Z""","""2014-09-23T00:00:00.000Z""",FRBU Cunninghams Plain,118.9039981,Planned Burn,"""2014-09-22T00:00:00.000Z""",20142015,Planned Burn,Planned burn,1189039.981,11011.20366,0.011664207,2014-09-22T00:00:00.000Z,2014-09-23T00:00:00.000Z
,"""2014-09-22T00:00:00.000Z""","""2014-09-23T00:00:00.000Z""",FRBU Meryanna Plain,202.8375822,Planned Burn,"""2014-09-22T00:00:00.000Z""",20142015,Planned Burn,Planned burn,2028375.822,26255.38337,0.019897897,2014-09-22T00:00:00.000Z,2014-09-23T00:00:00.000Z
,"""2014-09-22T00:00:00.000Z""","""2014-09-23T00:00:00.000Z""",FRBU Wuthering Heights,208.4403339,Planned Burn,"""2014-09-22T00:00:00.000Z""",20142015,Planned Burn,Planned burn,2084403.339,11863.68714,0.020447514,2014-09-22T00:00:00.000Z,2014-09-23T00:00:00.000Z
,"""2014-09-22T00:00:00.000Z""","""2014-09-23T00:00:00.000Z""",FRBU Pithouse Plains,492.1330414,Planned Burn,"""2014-09-22T00:00:00.000Z""",20142015,Planned Burn,Planned burn,4921330.414,23117.97665,0.04827711,2014-09-22T00:00:00.000Z,2014-09-23T00:00:00.000Z
220980,"""2014-09-26T00:00:00.000Z""","""2014-09-26T00:00:00.000Z""",Glenwood Road,1.14199149,Bushfire,"""2014-09-26T00:00:00.000Z""",20142015,Accidental,Escape,11419.91488,432.4614049,0.000112027,2014-09-26T00:00:00.000Z,2014-09-26T00:00:00.000Z
221076,"""2014-09-28T00:00:00.000Z""","""2014-09-28T00:00:00.000Z""",Dalys Hill Road,0.81386944,Bushfire,"""2014-09-28T00:00:00.000Z""",20142015,Accidental,Accident,8138.694374,459.9513117,7.98E-05,2014-09-28T00:00:00.000Z,2014-09-28T00:00:00.000Z
221084,"""2014-09-28T00:00:00.000Z""","""2014-09-29T00:00:00.000Z""",Proctors Road,0.88904758,Bushfire,"""2014-09-28T00:00:00.000Z""",20142015,Accidental,Escape,8890.475826,434.0832995,8.72E-05,2014-09-28T00:00:00.000Z,2014-09-29T00:00:00.000Z
221088,"""2014-09-28T00:00:00.000Z""","""2014-09-29T00:00:00.000Z""",Albion Heights Drive,2.53003438,Bushfire,"""2014-09-28T00:00:00.000Z""",20142015,Undetermined,Unknown,25300.34377,690.3544402,0.000248191,2014-09-28T00:00:00.000Z,2014-09-29T00:00:00.000Z
220984,"""2014-09-26T00:00:00.000Z""","""2014-10-02T00:00:00.000Z""",Tasman Highway,13.50765212,Bushfire,"""2014-09-26T00:00:00.000Z""",20142015,Accidental,Escape,135076.5212,1973.225184,0.001325069,2014-09-26T00:00:00.000Z,2014-10-02T00:00:00.000Z
221160,"""2014-09-29T00:00:00.000Z""","""2014-10-02T00:00:00.000Z""",Tasman Highway,127.3135515,Bushfire,"""2014-09-29T00:00:00.000Z""",20142015,Accidental,Escape,1273135.515,4600.038716,0.012489164,2014-09-29T00:00:00.000Z,2014-10-02T00:00:00.000Z
221256,"""2014-10-03T00:00:00.000Z""","""2014-10-04T00:00:00.000Z""",Roberts Street,1.98164978,Bushfire,"""2014-10-03T00:00:00.000Z""",20142015,Undetermined,Unknown,19816.49775,571.5253217,0.000194395,2014-10-03T00:00:00.000Z,2014-10-04T00:00:00.000Z
,"""2014-10-03T00:00:00.000Z""","""2014-10-04T00:00:00.000Z""",Forester  FMA,113.5425708,Planned Burn,"""2014-10-03T00:00:00.000Z""",20142015,Planned Burn,Planned burn,1135425.708,5311.289066,0.011138263,2014-10-03T00:00:00.000Z,2014-10-04T00:00:00.000Z
,"""2014-10-03T00:00:00.000Z""","""2014-10-04T00:00:00.000Z""",Upper Mersey  FMA,400.0348447,Planned Burn,"""2014-10-03T00:00:00.000Z""",20142015,Planned Burn,Planned burn,4000348.447,9121.712221,0.039242491,2014-10-03T00:00:00.000Z,2014-10-04T00:00:00.000Z
221300,"""2014-10-04T00:00:00.000Z""","""2014-10-06T00:00:00.000Z""",Upper Scamander Road,51.09567875,Bushfire,"""2014-10-04T00:00:00.000Z""",20142015,Deliberate,Arson,510956.7875,3943.383496,0.005012368,2014-10-04T00:00:00.000Z,2014-10-06T00:00:00.000Z
221302,"""2014-10-04T00:00:00.000Z""","""2014-10-06T00:00:00.000Z""",Commercial Road,98.00599234,Bushfire,"""2014-10-04T00:00:00.000Z""",20142015,Accidental,Escape,980059.9234,4318.631096,0.009614161,2014-10-04T00:00:00.000Z,2014-10-06T00:00:00.000Z
221328,"""2014-10-05T00:00:00.000Z""","""2014-10-09T00:00:00.000Z""",Gillies Road,40.47506929,Bushfire,"""2014-10-05T00:00:00.000Z""",20142015,Accidental,Escape,404750.6929,2723.79957,0.00397051,2014-10-05T00:00:00.000Z,2014-10-09T00:00:00.000Z
,"""2014-10-10T00:00:00.000Z""","""2014-10-11T00:00:00.000Z""",Victoria  FMA,53.87775892,Planned Burn,"""2014-10-10T00:00:00.000Z""",20142015,Planned Burn,Planned burn,538777.5892,4933.006255,0.005285283,2014-10-10T00:00:00.000Z,2014-10-11T00:00:00.000Z
,"""2014-10-10T00:00:00.000Z""","""2014-10-11T00:00:00.000Z""",Victoria  FMA,116.958679,Planned Burn,"""2014-10-10T00:00:00.000Z""",20142015,Planned Burn,Planned burn,1169586.79,8767.92388,0.011473375,2014-10-10T00:00:00.000Z,2014-10-11T00:00:00.000Z
221587,"""2014-10-14T00:00:00.000Z""","""2014-10-14T00:00:00.000Z""",Hargrave Crescent,2.20193525,Bushfire,"""2014-10-14T00:00:00.000Z""",20142015,Deliberate,Arson,22019.35253,575.9445719,0.000216005,2014-10-14T00:00:00.000Z,2014-10-14T00:00:00.000Z
221364,"""2014-10-06T00:00:00.000Z""","""2014-10-16T00:00:00.000Z""",Picnic Road,65.7179326,Bushfire,"""2014-10-06T00:00:00.000Z""",20142015,Undetermined,Unknown,657179.326,5377.243244,0.006446777,2014-10-06T00:00:00.000Z,2014-10-16T00:00:00.000Z
221073,"""2014-09-28T00:00:00.000Z""","""2014-10-16T00:00:00.000Z""",Narrows Road,165.9284918,Bushfire,"""2014-09-28T00:00:00.000Z""",20142015,Accidental,Escape,1659284.918,8954.370111,0.0162772,2014-09-28T00:00:00.000Z,2014-10-16T00:00:00.000Z
221645,"""2014-10-16T00:00:00.000Z""","""2014-10-17T00:00:00.000Z""","Lauderdale Road , Jetsonville",7.93505011,Bushfire,"""2014-10-16T00:00:00.000Z""",20142015,Accidental,Escape,79350.5011,1281.954042,0.00077841,2014-10-16T00:00:00.000Z,2014-10-17T00:00:00.000Z
220861,"""2014-09-22T00:00:00.000Z""","""2014-10-17T00:00:00.000Z""",Buckland Road,48.24,Bushfire,"""2014-09-22T00:00:00.000Z""",20142015,Undetermined,Unknown,482400,5700,0.004732232,2014-09-22T00:00:00.000Z,2014-10-17T00:00:00.000Z
221546,"""2014-10-12T00:00:00.000Z""","""2014-10-19T00:00:00.000Z""",South Weld Rd South West,3.95758611,Bushfire,"""2014-10-12T00:00:00.000Z""",20142015,Undetermined,Unknown,39575.86108,1108.286682,0.00038823,2014-10-12T00:00:00.000Z,2014-10-19T00:00:00.000Z
221737,"""2014-10-18T00:00:00.000Z""","""2014-10-22T00:00:00.000Z""",Parkdale Road,0.47690378,Bushfire,"""2014-10-18T00:00:00.000Z""",20142015,Accidental,Escape,4769.037813,314.4877805,4.68E-05,2014-10-18T00:00:00.000Z,2014-10-22T00:00:00.000Z
221911,"""2014-10-23T00:00:00.000Z""","""2014-10-24T00:00:00.000Z""",Pelham Road,6.57246943,Bushfire,"""2014-10-23T00:00:00.000Z""",20142015,Accidental,Escape,65724.69432,1066.441266,0.000644744,2014-10-23T00:00:00.000Z,2014-10-24T00:00:00.000Z
221834,"""2014-10-21T00:00:00.000Z""","""2014-10-24T00:00:00.000Z""",Wielangta Road,11.4827069,Bushfire,"""2014-10-21T00:00:00.000Z""",20142015,Undetermined,Unknown,114827.069,1618.573646,0.001126427,2014-10-21T00:00:00.000Z,2014-10-24T00:00:00.000Z
221755,"""2014-10-19T00:00:00.000Z""","""2014-10-24T00:00:00.000Z""",Coles Bay Road,23.52529091,Bushfire,"""2014-10-19T00:00:00.000Z""",20142015,Accidental,Escape,235252.9091,3731.081014,0.002307776,2014-10-19T00:00:00.000Z,2014-10-24T00:00:00.000Z
221905,"""2014-10-23T00:00:00.000Z""","""2014-10-26T00:00:00.000Z""",Pontypool Road,4.33446627,Bushfire,"""2014-10-23T00:00:00.000Z""",20142015,Accidental,Escape,43344.66271,792.3552712,0.000425201,2014-10-23T00:00:00.000Z,2014-10-26T00:00:00.000Z
221920,"""2014-10-23T00:00:00.000Z""","""2014-10-27T00:00:00.000Z""",Sling Pot Creek,7.72295811,Bushfire,"""2014-10-23T00:00:00.000Z""",20142015,Deliberate,Arson,77229.58111,1298.864736,0.000757604,2014-10-23T00:00:00.000Z,2014-10-27T00:00:00.000Z
221821,"""2014-10-21T00:00:00.000Z""","""2014-10-27T00:00:00.000Z""",Hays Lagoon,7.74044351,Bushfire,"""2014-10-21T00:00:00.000Z""",20142015,Undetermined,Unknown,77404.4351,1650.765855,0.00075932,2014-10-21T00:00:00.000Z,2014-10-27T00:00:00.000Z
221833,"""2014-10-21T00:00:00.000Z""","""2014-10-27T00:00:00.000Z""","Rocky Cape Rd, Rocky Cape",98.23381987,Bushfire,"""2014-10-21T00:00:00.000Z""",20142015,Accidental,Escape,982338.1987,4814.701293,0.00963651,2014-10-21T00:00:00.000Z,2014-10-27T00:00:00.000Z
221067,"""2014-09-28T00:00:00.000Z""","""2014-10-31T00:00:00.000Z""",Olinda Drive Tarraleah,8.53494924,Bushfire,"""2014-09-28T00:00:00.000Z""",20142015,Undetermined,Undetermined cause,85349.49241,1377.787404,0.000837259,2014-09-28T00:00:00.000Z,2014-10-31T00:00:00.000Z
222214,"""2014-11-03T00:00:00.000Z""","""2014-11-03T00:00:00.000Z""",Meander Valley Road,0.32580277,Bushfire,"""2014-11-03T00:00:00.000Z""",20142015,Accidental,Escape,3258.027655,268.2462923,3.20E-05,2014-11-03T00:00:00.000Z,2014-11-03T00:00:00.000Z
222220,"""2014-11-03T00:00:00.000Z""","""2014-11-04T00:00:00.000Z""",Dalrymple Road,3.7181345,Bushfire,"""2014-11-03T00:00:00.000Z""",20142015,Accidental,Escape,37181.34501,883.3924206,0.00036474,2014-11-03T00:00:00.000Z,2014-11-04T00:00:00.000Z
222485,"""2014-11-11T00:00:00.000Z""","""2014-11-11T00:00:00.000Z""",Gladstone Road,33.08683489,Bushfire,"""2014-11-11T00:00:00.000Z""",20142015,Deliberate,Arson,330868.3489,2542.877558,0.003245742,2014-11-11T00:00:00.000Z,2014-11-11T00:00:00.000Z
222518,"""2014-11-12T00:00:00.000Z""","""2014-11-12T00:00:00.000Z""",Franklin Road,2.03201995,Bushfire,"""2014-11-12T00:00:00.000Z""",20142015,Deliberate,Arson,20320.19947,520.2225657,0.000199336,2014-11-12T00:00:00.000Z,2014-11-12T00:00:00.000Z
222140,"""2014-10-31T00:00:00.000Z""","""2014-11-13T00:00:00.000Z""",Companys Creek,137.7040365,Bushfire,"""2014-10-31T00:00:00.000Z""",20142015,Undetermined,Unknown,1377040.365,5185.445812,0.013508447,2014-10-31T00:00:00.000Z,2014-11-13T00:00:00.000Z
222617,"""2014-11-14T00:00:00.000Z""","""2014-11-15T00:00:00.000Z""","Great Bend Rd, Tarleton",0.91700042,Bushfire,"""2014-11-14T00:00:00.000Z""",20142015,Deliberate,Arson,9170.004216,494.7506129,9.00E-05,2014-11-14T00:00:00.000Z,2014-11-15T00:00:00.000Z
222484,"""2014-11-11T00:00:00.000Z""","""2014-11-17T00:00:00.000Z""",Lamont Road,1.50501189,Bushfire,"""2014-11-11T00:00:00.000Z""",20142015,Undetermined,Unknown,15050.11895,545.9034874,0.000147638,2014-11-11T00:00:00.000Z,2014-11-17T00:00:00.000Z
222719,"""2014-11-17T00:00:00.000Z""","""2014-11-19T00:00:00.000Z""",Estuary Drive,5.88044431,Bushfire,"""2014-11-17T00:00:00.000Z""",20142015,Accidental,Escape,58804.44307,950.9220482,0.000576858,2014-11-17T00:00:00.000Z,2014-11-19T00:00:00.000Z
222769,"""2014-11-18T00:00:00.000Z""","""2014-11-20T00:00:00.000Z""",Lake Leake Road,6.05438857,Bushfire,"""2014-11-18T00:00:00.000Z""",20142015,Accidental,Escape,60543.88572,968.8125995,0.000593921,2014-11-18T00:00:00.000Z,2014-11-20T00:00:00.000Z
222691,"""2014-11-16T00:00:00.000Z""","""2014-11-22T00:00:00.000Z""",Lemont Road,25.35850049,Bushfire,"""2014-11-16T00:00:00.000Z""",20142015,Accidental,Escape,253585.0049,3473.255239,0.00248761,2014-11-16T00:00:00.000Z,2014-11-22T00:00:00.000Z
222803,"""2014-11-19T00:00:00.000Z""","""2014-11-23T00:00:00.000Z""",Farrells Road,2.32764678,Bushfire,"""2014-11-19T00:00:00.000Z""",20142015,Accidental,Escape,23276.46775,667.35458,0.000228337,2014-11-19T00:00:00.000Z,2014-11-23T00:00:00.000Z
222794,"""2014-11-19T00:00:00.000Z""","""2014-11-23T00:00:00.000Z""",Swanston Road,25.6643757,Bushfire,"""2014-11-19T00:00:00.000Z""",20142015,Accidental,Escape,256643.757,2042.848628,0.002517616,2014-11-19T00:00:00.000Z,2014-11-23T00:00:00.000Z
222652,"""2014-11-15T00:00:00.000Z""","""2014-11-24T00:00:00.000Z""",Wilmot Road Boundary,177.4120167,Bushfire,"""2014-11-15T00:00:00.000Z""",20142015,Undetermined,Unknown,1774120.167,5673.39993,0.017403708,2014-11-15T00:00:00.000Z,2014-11-24T00:00:00.000Z
221826,"""2014-10-21T00:00:00.000Z""","""2014-11-25T00:00:00.000Z""",Buckland Road,0.11020366,Bushfire,"""2014-10-21T00:00:00.000Z""",20142015,Undetermined,Undetermined cause,1102.03662,220.2829765,1.08E-05,2014-10-21T00:00:00.000Z,2014-11-25T00:00:00.000Z
222475,"""2014-11-11T00:00:00.000Z""","""2014-11-25T00:00:00.000Z""",Hogans Road,38.67332182,Bushfire,"""2014-11-11T00:00:00.000Z""",20142015,Undetermined,Unknown,386733.2182,3966.582428,0.003793763,2014-11-11T00:00:00.000Z,2014-11-25T00:00:00.000Z
222725,"""2014-11-17T00:00:00.000Z""","""2014-11-25T00:00:00.000Z""",Midland Highway Conara,386.9554433,Bushfire,"""2014-11-17T00:00:00.000Z""",20142015,Undetermined,Unknown,3869554.433,11278.30429,0.037959432,2014-11-17T00:00:00.000Z,2014-11-25T00:00:00.000Z
222991,"""2014-11-25T00:00:00.000Z""","""2014-11-26T00:00:00.000Z""",Little Spit Road,2.41803067,Bushfire,"""2014-11-25T00:00:00.000Z""",20142015,Accidental,Escape,24180.30672,873.6853044,0.000237203,2014-11-25T00:00:00.000Z,2014-11-26T00:00:00.000Z
221747,"""2014-10-19T00:00:00.000Z""","""2014-11-26T00:00:00.000Z""",Tasman Highway,148.1090898,Bushfire,"""2014-10-19T00:00:00.000Z""",20142015,Accidental,Escape,1481090.898,7011.054727,0.014529158,2014-10-19T00:00:00.000Z,2014-11-26T00:00:00.000Z
222787,"""2014-11-19T00:00:00.000Z""","""2014-11-27T00:00:00.000Z""",Gillies Road,59.85927276,Bushfire,"""2014-11-19T00:00:00.000Z""",20142015,Undetermined,Unknown,598592.7276,4218.965503,0.005872056,2014-11-19T00:00:00.000Z,2014-11-27T00:00:00.000Z
222642,"""2014-11-15T00:00:00.000Z""","""2014-11-28T00:00:00.000Z""",Woods Lake Dam,18.1066733,Bushfire,"""2014-11-15T00:00:00.000Z""",20142015,Accidental,Escape,181066.733,1789.624962,0.001776223,2014-11-15T00:00:00.000Z,2014-11-28T00:00:00.000Z
223075,"""2014-11-28T00:00:00.000Z""","""2014-12-04T00:00:00.000Z""",Upper Blessington Road,2.42481929,Bushfire,"""2014-11-28T00:00:00.000Z""",20142015,Undetermined,Unknown,24248.19294,847.5796585,0.000237869,2014-11-28T00:00:00.000Z,2014-12-04T00:00:00.000Z
223088,"""2014-11-28T00:00:00.000Z""","""2014-12-05T00:00:00.000Z""",Old Tip Road,24.20950757,Bushfire,"""2014-11-28T00:00:00.000Z""",20142015,Deliberate,Arson,242095.0757,2300.769331,0.002374897,2014-11-28T00:00:00.000Z,2014-12-05T00:00:00.000Z
222631,"""2014-11-15T00:00:00.000Z""","""2014-12-08T00:00:00.000Z""",Hays Lagoon,3.03900871,Bushfire,"""2014-11-15T00:00:00.000Z""",20142015,Undetermined,Unknown,30390.08712,1265.965357,0.00029812,2014-11-15T00:00:00.000Z,2014-12-08T00:00:00.000Z
223526,"""2014-12-12T00:00:00.000Z""","""2014-12-12T00:00:00.000Z""",Skillion Road,0.1517735,Bushfire,"""2014-12-12T00:00:00.000Z""",20142015,Deliberate,Arson,1517.735046,167.9045978,1.49E-05,2014-12-12T00:00:00.000Z,2014-12-12T00:00:00.000Z
